xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.44189,0.71419,0.91999,0.37351,0.00151,0.00007,0.00218,0.96876,0.00212,0.00666,0.01282,0.00098,0.00096,0.00394,3,9
0.42388,0.61474,0.76163,0.53313,0.00889,0.00045,0.05971,0.83684,0.00969,0.02181,0.04725,0.00488,0.00441,0.00609,3,5
0.52377,0.04094,0.10177,0.22989,0.03488,0.04784,0.00351,0.00239,0.00443,0.00564,0.00271,0.00037,0.87967,0.01856,8,8
0.89077,0.94622,0.25444,0.07764,0.01145,0.14989,0.00106,0.00594,0.00105,0.00195,0.02316,0.01245,0.01634,0.77672,9,9
0.21085,0.42544,0.22073,0.92096,0.00164,0.00006,0.00227,0.00534,0.97656,0.00292,0.00327,0.00371,0.00381,0.00042,4,4
0.02398,0.39178,0.15022,0.56962,0.00494,0.00183,0.00404,0.00290,0.02697,0.00604,0.00041,0.94867,0.00011,0.00410,7,0
0.44639,0.61812,0.71077,0.58238,0.00908,0.00149,0.08409,0.57218,0.01615,0.02452,0.27125,0.00500,0.00616,0.01008,3,0
0.59022,0.59401,0.71108,0.53961,0.00178,0.00177,0.00862,0.15987,0.00694,0.00621,0.79932,0.00120,0.00221,0.01209,6,6
0.65226,0.26695,0.29037,0.39722,0.98685,0.00122,0.00348,0.00200,0.00074,0.00007,0.00020,0.00139,0.00254,0.00153,0,2
0.64806,0.58692,0.48404,0.68714,0.00038,0.00286,0.00378,0.00336,0.00267,0.00099,0.98309,0.00024,0.00061,0.00201,6,6
0.64662,0.57050,0.46201,0.74700,0.00051,0.00254,0.00890,0.00364,0.00374,0.00119,0.97678,0.00030,0.00077,0.00163,6,4
0.29377,0.43358,0.31011,0.90871,0.01430,0.00326,0.22438,0.02923,0.36436,0.01648,0.31677,0.01246,0.01477,0.00399,4,6
0.61152,0.54675,0.46108,0.76145,0.00403,0.00527,0.13324,0.01952,0.01245,0.00691,0.80920,0.00218,0.00367,0.00353,6,6
0.36885,0.67118,0.60054,0.62188,0.01322,0.00041,0.01494,0.63526,0.23695,0.02846,0.03521,0.01409,0.01175,0.00972,3,2
0.61882,0.27116,0.20860,0.42658,0.78811,0.01114,0.03365,0.00971,0.00971,0.00196,0.00235,0.00279,0.13087,0.00971,0,0
0.42903,0.69253,0.83406,0.44646,0.00396,0.00014,0.00663,0.94443,0.00634,0.01002,0.01836,0.00217,0.00231,0.00563,3,4
0.64103,0.27547,0.23068,0.51176,0.96932,0.00174,0.01064,0.00297,0.00379,0.00019,0.00053,0.00276,0.00620,0.00186,0,0
0.65900,0.58564,0.47557,0.67078,0.00032,0.00327,0.00307,0.00253,0.00198,0.00087,0.98538,0.00020,0.00053,0.00186,6,1
0.58419,0.58999,0.67513,0.54360,0.00448,0.00291,0.01738,0.24082,0.01348,0.01193,0.68510,0.00263,0.00460,0.01667,6,7
0.29496,0.43264,0.37070,0.85517,0.01909,0.00334,0.37419,0.06009,0.23657,0.02747,0.24124,0.01450,0.01896,0.00455,2,4
0.98721,0.80743,0.02222,0.04818,0.00141,0.98378,0.00022,0.00004,0.00004,0.00422,0.00292,0.00133,0.00241,0.00363,1,1
0.36919,0.67417,0.65695,0.58772,0.00599,0.00020,0.00821,0.75668,0.15290,0.03649,0.01742,0.00829,0.00881,0.00503,3,5
0.37692,0.66890,0.63456,0.56047,0.01388,0.00060,0.02743,0.76441,0.08704,0.04230,0.02935,0.01266,0.01306,0.00927,3,5
0.20299,0.41596,0.14013,0.95437,0.00121,0.00007,0.00190,0.00202,0.98337,0.00233,0.00219,0.00359,0.00305,0.00026,4,7
0.85874,0.95662,0.24945,0.09110,0.01375,0.01668,0.00092,0.01111,0.00256,0.00095,0.00408,0.00207,0.16818,0.77970,9,1
1.00000,0.79226,0.00000,0.01900,0.00110,0.98816,0.00014,0.00002,0.00003,0.00333,0.00183,0.00097,0.00185,0.00257,1,1
0.86558,0.98806,0.35476,0.02306,0.00202,0.00361,0.00009,0.00375,0.00020,0.00006,0.00183,0.00283,0.00238,0.98323,9,9
0.65562,0.55286,0.36804,0.54727,0.00217,0.04359,0.00867,0.00508,0.00489,0.00600,0.91417,0.00253,0.00253,0.01038,6,1
0.96933,0.81816,0.13161,0.06312,0.00850,0.87750,0.00100,0.00081,0.00039,0.00722,0.01367,0.00775,0.01246,0.07069,1,1
