xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.24212,0.73614,0.41203,0.32962,0.00006,0.00358,0.00178,0.00541,0.00123,0.98310,0.00050,0.00290,0.00140,0.00004,5,5
0.42508,0.78149,0.91978,0.31046,0.00172,0.00004,0.00143,0.98152,0.00140,0.00611,0.00264,0.00109,0.00091,0.00313,3,3
0.44012,0.79823,0.95405,0.31090,0.00128,0.00002,0.00105,0.98626,0.00102,0.00425,0.00223,0.00075,0.00062,0.00251,3,3
0.49673,0.00693,0.10940,0.30393,0.00253,0.00178,0.00072,0.00070,0.00231,0.00139,0.00028,0.00001,0.98819,0.00209,8,8
0.23944,0.73565,0.39213,0.34127,0.00006,0.00385,0.00200,0.00514,0.00141,0.98228,0.00051,0.00310,0.00160,0.00004,5,5
0.41867,0.77910,0.92488,0.32400,0.00132,0.00004,0.00144,0.98074,0.00149,0.00742,0.00304,0.00101,0.00087,0.00262,3,3
0.87840,0.98289,0.34107,0.01339,0.00223,0.00383,0.00010,0.00358,0.00020,0.00007,0.00148,0.00334,0.00252,0.98265,9,9
0.41765,0.41662,0.30817,0.91853,0.00320,0.00020,0.98717,0.00155,0.00154,0.00155,0.00245,0.00140,0.00088,0.00008,2,2
0.00941,0.39923,0.16708,0.46441,0.00162,0.00132,0.00152,0.00110,0.00327,0.00279,0.00010,0.98552,0.00002,0.00274,7,7
0.86969,0.98277,0.34225,0.01237,0.00220,0.00379,0.00010,0.00357,0.00020,0.00007,0.00148,0.00325,0.00252,0.98283,9,9
0.64596,0.25717,0.25511,0.39407,0.98794,0.00134,0.00295,0.00148,0.00072,0.00006,0.00018,0.00129,0.00258,0.00145,0,0
0.42469,0.79353,0.93505,0.30301,0.00141,0.00003,0.00119,0.98394,0.00118,0.00572,0.00219,0.00094,0.00076,0.00264,3,3
0.65135,0.26807,0.25651,0.39467,0.98742,0.00140,0.00307,0.00156,0.00076,0.00006,0.00019,0.00141,0.00258,0.00155,0,0
0.23797,0.73974,0.39921,0.33455,0.00005,0.00321,0.00162,0.00448,0.00113,0.98518,0.00041,0.00261,0.00128,0.00003,5,5
0.39720,0.42397,0.25929,0.82020,0.01067,0.00092,0.94816,0.00479,0.00788,0.00611,0.00544,0.00192,0.01371,0.00040,2,2
0.00821,0.38215,0.16546,0.46034,0.00153,0.00134,0.00143,0.00105,0.00316,0.00282,0.00010,0.98590,0.00002,0.00266,7,7
0.00129,0.39467,0.16741,0.45626,0.00150,0.00138,0.00143,0.00106,0.00309,0.00292,0.00010,0.98583,0.00002,0.00267,7,7
0.23689,0.74807,0.40769,0.32303,0.00003,0.00238,0.00116,0.00340,0.00074,0.98928,0.00027,0.00180,0.00092,0.00002,5,5
0.87845,0.99819,0.33999,0.00111,0.00194,0.00339,0.00008,0.00312,0.00017,0.00005,0.00126,0.00290,0.00225,0.98483,9,9
0.65270,0.60086,0.50005,0.69317,0.00026,0.00201,0.00274,0.00276,0.00203,0.00067,0.98730,0.00016,0.00044,0.00164,6,6
0.99710,0.80516,0.00407,0.02385,0.00128,0.98665,0.00016,0.00003,0.00003,0.00356,0.00203,0.00111,0.00213,0.00302,1,1
0.26087,0.42208,0.14572,0.95472,0.00776,0.00052,0.06758,0.00775,0.82006,0.01232,0.00596,0.07362,0.00334,0.00108,4,4
0.49627,0.00881,0.11088,0.30200,0.00260,0.00182,0.00073,0.00072,0.00231,0.00139,0.00029,0.00001,0.98795,0.00218,8,8
0.99492,0.80689,0.00601,0.02672,0.00128,0.98640,0.00017,0.00003,0.00003,0.00367,0.00209,0.00114,0.00215,0.00304,1,1
0.00112,0.38651,0.16647,0.45848,0.00140,0.00121,0.00132,0.00098,0.00291,0.00261,0.00009,0.98695,0.00001,0.00251,7,7
0.86817,0.99719,0.34399,0.00195,0.00194,0.00332,0.00008,0.00322,0.00017,0.00005,0.00128,0.00285,0.00227,0.98482,9,9
0.36358,0.74420,0.77775,0.40346,0.00259,0.00045,0.02381,0.81437,0.00468,0.13607,0.00702,0.00573,0.00359,0.00167,3,5
0.50338,0.01739,0.11343,0.30765,0.00321,0.00230,0.00091,0.00087,0.00277,0.00174,0.00037,0.00002,0.98534,0.00248,8,8
0.88159,0.98958,0.33963,0.00501,0.00205,0.00361,0.00009,0.00324,0.00018,0.00006,0.00135,0.00304,0.00235,0.98402,9,9
0.20247,0.41476,0.13615,0.95589,0.00117,0.00007,0.00188,0.00194,0.98345,0.00235,0.00225,0.00357,0.00305,0.00026,4,4
0.65001,0.27254,0.24980,0.40011,0.98594,0.00155,0.00336,0.00170,0.00091,0.00007,0.00020,0.00215,0.00230,0.00181,0,0
0.62615,0.27362,0.13739,0.23783,0.65718,0.25381,0.00978,0.00279,0.00222,0.00402,0.00521,0.01083,0.03485,0.01930,0,0
0.65576,0.59798,0.49495,0.69392,0.00026,0.00216,0.00286,0.00259,0.00197,0.00070,0.98733,0.00016,0.00043,0.00153,6,6
0.40799,0.40570,0.30968,0.87830,0.00786,0.00030,0.98130,0.00198,0.00162,0.00139,0.00250,0.00179,0.00113,0.00011,2,2
0.65328,0.58512,0.48591,0.69133,0.00034,0.00265,0.00356,0.00314,0.00251,0.00092,0.98425,0.00022,0.00056,0.00185,6,6
0.20292,0.41207,0.13422,0.96597,0.00105,0.00006,0.00169,0.00175,0.98509,0.00210,0.00206,0.00325,0.00273,0.00023,4,4
0.65492,0.58666,0.48559,0.69286,0.00034,0.00258,0.00343,0.00310,0.00253,0.00089,0.98454,0.00022,0.00055,0.00183,6,6
0.65019,0.59974,0.50239,0.68828,0.00027,0.00219,0.00304,0.00298,0.00207,0.00078,0.98639,0.00017,0.00047,0.00163,6,6
0.40988,0.42255,0.31922,0.84900,0.00666,0.00067,0.96927,0.00393,0.00351,0.00396,0.00607,0.00366,0.00199,0.00028,2,2
0.64444,0.27191,0.25580,0.40027,0.98365,0.00185,0.00394,0.00199,0.00102,0.00009,0.00027,0.00189,0.00326,0.00203,0,0
0.19928,0.40265,0.12830,0.97630,0.00090,0.00005,0.00148,0.00152,0.98687,0.00187,0.00177,0.00300,0.00236,0.00019,4,4
0.64363,0.25870,0.25529,0.39808,0.98681,0.00147,0.00329,0.00161,0.00080,0.00007,0.00020,0.00148,0.00268,0.00158,0,0
0.98319,0.78899,0.01580,0.04464,0.00165,0.98386,0.00022,0.00004,0.00004,0.00435,0.00249,0.00138,0.00254,0.00341,1,1
0.01677,0.39256,0.15590,0.50472,0.00183,0.00158,0.00202,0.00150,0.00767,0.00498,0.00017,0.97752,0.00003,0.00269,7,7
0.21187,0.40729,0.13311,0.97441,0.00096,0.00005,0.00156,0.00161,0.98638,0.00192,0.00187,0.00272,0.00273,0.00019,4,4
0.99280,0.80727,0.01064,0.03561,0.00142,0.98547,0.00019,0.00003,0.00004,0.00396,0.00225,0.00124,0.00226,0.00313,1,1
0.24228,0.75082,0.42599,0.31695,0.00003,0.00219,0.00108,0.00377,0.00072,0.98932,0.00027,0.00175,0.00086,0.00002,5,5
0.23859,0.73599,0.39291,0.34436,0.00006,0.00368,0.00214,0.00490,0.00130,0.98276,0.00048,0.00324,0.00140,0.00004,5,5
0.00833,0.39927,0.16737,0.46085,0.00156,0.00129,0.00144,0.00108,0.00317,0.00268,0.00010,0.98587,0.00002,0.00279,7,7
0.97858,0.80989,0.04827,0.04599,0.00306,0.96678,0.00039,0.00012,0.00010,0.00501,0.00439,0.00313,0.00447,0.01255,1,1
0.98332,0.78976,0.01395,0.04123,0.00160,0.98425,0.00021,0.00004,0.00004,0.00421,0.00242,0.00135,0.00248,0.00339,1,1
0.88151,0.98992,0.34255,0.00642,0.00207,0.00357,0.00009,0.00335,0.00018,0.00006,0.00137,0.00305,0.00236,0.98390,9,9
0.99872,0.80125,0.00676,0.02909,0.00131,0.98641,0.00017,0.00003,0.00003,0.00373,0.00209,0.00117,0.00209,0.00297,1,1
0.98628,0.80013,0.01240,0.03465,0.00142,0.98512,0.00019,0.00003,0.00004,0.00399,0.00231,0.00128,0.00230,0.00332,1,1
